29548.5,O1,0.828
29549,T5,0.824
29656.5,O1,0.813
29737.5,A2,0.803
29747.5,A2,0.807
29814.5,O1,0.823
29819,P4,0.838
29826,F8,0.805
29928,Pz,0.812
30090.5,O1,0.81
30169.5,Pz,0.813
30217.5,T5,0.845
30426.5,P3,0.801
30483,T3,0.805
30483.5,T6,0.8
30484,T5,0.849
30485,A1,0.848
30514,A2,0.827
30585,A2,0.83
30724,A1,0.831
30740,A1,0.843
30817.5,O2,0.822
31050,T6,0.812
31063.5,Pz,0.809
31071,T4,0.843
31150.5,T4,0.837
31231,A2,0.826
31293,Fp2,0.813
31360,O2,0.842
31369,A2,0.832
31384.5,A2,0.826
31425.5,O2,0.825
32507.5,T6,0.813
32583.5,A2,0.826
32633.5,F8,0.848
32634,T5,0.819
32697.5,Fp1,0.8
32759.5,T6,0.803
33245.5,Fp1,0.824
33384.5,A1,0.834
33385,T5,0.847
33584.5,P4,0.819
33594.5,P4,0.802
33834.5,A1,0.833
33835.5,O2,0.817
33863,A2,0.828
33910,F8,0.802
34252,F8,0.843
34266,F7,0.81
34408,O1,0.8
34865,O1,0.828
35009,A1,0.84
35162.5,T3,0.829
35169.5,A2,0.815
35301.5,T3,0.807
35401,T5,0.815
35618.5,F8,0.825
35813,A1,0.824
35901,Fp2,0.831
35965,T6,0.813
36157,Fp2,0.817
36200,T4,0.808
36340,A1,0.808
36398,P3,0.83
36652,A2,0.83
36898,Fp1,0.818
36900.5,C3,0.831
36910.5,T4,0.842
36912,T5,0.801
36919,Fp1,0.834
36950,Fp1,0.801
37029.5,Fp2,0.804
37056.5,Fp1,0.818
37061,Fp2,0.83
37130.5,T6,0.812
37176,A1,0.814
37179.5,Fp2,0.834
37191,F7,0.805
37211,Fp2,0.842
37274,Fp2,0.811
37322.5,Fp1,0.813
37325.5,Cz,0.837
37334.5,O1,0.843
37353.5,C4,0.842
37360.5,Fp2,0.83
37362,Fp1,0.848
37365.5,Fp2,0.81
37410.5,Fp2,0.803
37449.5,Fp2,0.81
37473.5,Fp1,0.849
37533,Fp1,0.805
37584.5,P4,0.815
37591,A2,0.832
37594.5,A1,0.828
37595,A1,0.804
37606,T5,0.808
37639,A2,0.804
37650,Fp2,0.832
37667,Fp2,0.842
37682,Pz,0.823
37683.5,P4,0.839
37713.5,T5,0.804
37724.5,Fp2,0.803
37900,Fp1,0.83
37953.5,Fp1,0.841
37962,Fp1,0.809
37982.5,O1,0.805
37999.5,Fp1,0.833
38022.5,Fp2,0.815
38025.5,Fp2,0.842
38033.5,Fp2,0.819
38083,T5,0.841
38084.5,A1,0.829
38085.5,T4,0.822
38162.5,P4,0.805
38163,T3,0.806
38176,Fp1,0.834
38182,T5,0.817
38184.5,F7,0.82
38219.5,F7,0.828
38228,T3,0.805
38263.5,Pz,0.831
38285,F8,0.823
38289.5,Pz,0.828
38472,O2,0.842
38472.5,T5,0.809
38541,O2,0.837
38541.5,O2,0.838
38550.5,A2,0.846
38570,F8,0.842
38603.5,T5,0.833
38630.5,O2,0.803
38711.5,Fp2,0.83
38862.5,T6,0.818
38884,Fp2,0.837
39051.5,Fp2,0.834
39063.5,Fp2,0.81
39083,Fp1,0.83
39084.5,Fp1,0.829
39096,Fp1,0.818
39104,Fp2,0.817
